Pollution Cs137
3
X
Y
Cs137
-1.927759933e+01 -2.931499958e+00 1.570000000e+02 
-1.897179985e+01 -3.923369980e+01 6.097999878e+02 
-1.927499962e+01 5.890560150e+01 2.268000031e+02 
-1.913990021e+01 2.747019958e+01 1.883000031e+02 
-1.912389946e+01 3.591450119e+01 1.214000015e+02 
-1.872890091e+01 -5.268339920e+01 9.967999878e+02 
-1.902420044e+01 3.705479813e+01 1.161999969e+02 
-1.873189926e+01 -1.555299997e+00 2.256999969e+02 
-1.860429955e+01 5.482590103e+01 1.465000000e+02 
-1.832869911e+01 2.923690033e+01 1.780000000e+02 
-1.826530075e+01 2.519059944e+01 1.950000000e+02 
-1.807349968e+01 3.150079918e+01 2.201999969e+02 
-1.792420006e+01 1.322990036e+01 2.327699951e+03 
-1.799410057e+01 3.829290009e+01 1.731999969e+02 
-1.772150040e+01 4.875599861e+00 1.828999939e+02 
-1.778249931e+01 2.768460083e+01 2.901000061e+02 
-1.759830093e+01 9.015600204e+00 3.352999878e+02 
-1.736779976e+01 -3.074880028e+01 2.141999969e+02 
-1.729249954e+01 -3.659740067e+01 2.150000000e+02 
-1.729680061e+01 -1.976180077e+01 1.798000031e+02 
-1.731360054e+01 2.044939995e+01 2.475000000e+02 
-1.727269936e+01 2.261260033e+01 3.215000000e+02 
-1.726639938e+01 2.476549911e+01 1.783000031e+02 
-1.725239944e+01 2.471920013e+01 3.067000122e+02 
-1.718180084e+01 3.636360168e+01 1.188000031e+02 
-1.705089951e+01 2.859149933e+01 2.682999878e+02 
-1.681139946e+01 9.749000072e-01 1.346999969e+02 
-1.684110069e+01 9.708200455e+00 3.807999878e+02 
-1.673080063e+01 -2.463700056e+00 2.293000031e+02 
-1.673320007e+01 2.686450005e+01 2.882000122e+02 
-1.660779953e+01 1.892699957e+00 1.456000061e+02 
-1.663260078e+01 2.577569962e+01 2.276000061e+02 
-1.613229942e+01 -1.696969986e+01 4.327000122e+02 
-1.615559959e+01 1.120839977e+01 7.807999878e+02 
-1.602160072e+01 -8.755100250e+00 1.441999969e+02 
-1.599100018e+01 3.738050079e+01 1.498999939e+02 
-1.586779976e+01 7.639400005e+00 1.988000031e+02 
-1.588479996e+01 1.293770027e+01 2.183199951e+03 
-1.592360020e+01 2.503700066e+01 2.253000031e+02 
-1.574479961e+01 1.236159992e+01 1.188500000e+03 
-1.572609997e+01 1.956369972e+01 2.371999969e+02 
-1.556560040e+01 -6.269000173e-01 1.596999969e+02 
-1.557649994e+01 2.814899921e+00 1.288000031e+02 
-1.551239967e+01 2.642849922e+01 2.363999939e+02 
-1.535289955e+01 2.865410042e+01 2.797000122e+02 
-1.506089973e+01 1.466969967e+01 3.214300049e+03 
-1.494139957e+01 -2.000600100e+00 2.843999939e+02 
-1.476710033e+01 2.510869980e+01 2.253000031e+02 
-1.452690029e+01 2.350060081e+01 1.961000061e+02 
-1.437360001e+01 -2.655710030e+01 1.316999969e+02 
-1.419869995e+01 -4.194820023e+01 1.002700012e+03 
-1.429069996e+01 1.121420002e+01 1.086300049e+03 
-1.430539989e+01 3.075810051e+01 2.727000122e+02 
-1.429100037e+01 2.814699936e+01 2.716000061e+02 
-1.391689968e+01 -3.769269943e+01 1.853999939e+02 
-1.369089985e+01 -4.762129974e+01 1.405599976e+03 
-1.374330044e+01 1.305869961e+01 2.864800049e+03 
-1.382909966e+01 5.911159897e+01 4.340000000e+02 
-1.353629971e+01 -1.194439983e+01 1.296999969e+02 
-1.358759975e+01 6.727700233e+00 8.100000000e+01 
-1.363969994e+01 3.579320145e+01 2.276000061e+02 
-1.351109982e+01 3.969199896e+00 8.959999847e+01 
-1.353629971e+01 2.334059906e+01 2.168000031e+02 
-1.359119987e+01 4.600609970e+01 3.175000000e+02 
-1.332549953e+01 -4.894770050e+01 1.151400024e+03 
-1.332940006e+01 -3.246839905e+01 2.578999939e+02 
-1.321619987e+01 -3.141299963e+00 1.533000031e+02 
-1.310750008e+01 -3.606420135e+01 1.288000031e+02 
-1.315429974e+01 -5.052000284e-01 1.690000000e+02 
-1.316279984e+01 2.611030006e+01 2.305000000e+02 
-1.290110016e+01 -3.911230087e+01 1.823999939e+02 
-1.302690029e+01 2.181489944e+01 1.853999939e+02 
-1.284650040e+01 1.363780022e+01 1.506900024e+03 
-1.267990017e+01 2.592499971e+00 6.509999847e+01 
-1.251360035e+01 -8.631199837e+00 9.280000305e+01 
-1.253969955e+01 1.675999999e+00 8.190000153e+01 
-1.255080032e+01 4.718849945e+01 9.095000000e+02 
-1.228979969e+01 -3.748659897e+01 2.663999939e+02 
-1.234700012e+01 4.918880081e+01 3.903999939e+02 
-1.222910023e+01 4.367449951e+01 4.977000122e+02 
-1.191860008e+01 4.462089920e+01 5.342999878e+02 
-1.169670010e+01 -3.097060013e+01 6.385999756e+02 
-1.169649982e+01 3.597290039e+01 2.663999939e+02 
-1.146599960e+01 -4.175000000e+01 5.427999878e+02 
-1.150409985e+01 2.786440086e+01 2.775000000e+02 
-1.135439968e+01 2.294129944e+01 2.483000031e+02 
-1.135070038e+01 2.135569954e+01 2.416000061e+02 
-1.117360020e+01 -5.306489944e+01 8.050999756e+02 
-1.132369995e+01 1.861639977e+01 2.663999939e+02 
-1.114190006e+01 -4.906629944e+01 1.208800049e+03 
-1.125209999e+01 3.284640121e+01 3.596000061e+02 
-1.109410000e+01 -2.792149925e+01 2.008999939e+02 
-1.087180042e+01 -2.617300034e+01 1.965000000e+02 
-1.088700008e+01 2.482399940e+00 9.959999847e+01 
-1.077630043e+01 1.502770042e+01 1.242300049e+03 
-1.056999969e+01 -1.672599983e+01 1.993000031e+02 
-1.057019997e+01 4.822129822e+01 7.515000000e+02 
-1.042899990e+01 3.730310059e+01 2.556999969e+02 
-1.004059982e+01 -4.376369858e+01 1.601400024e+03 
-1.006760025e+01 -3.055850029e+01 3.382000122e+02 
-1.007400036e+01 9.611599922e+00 2.220000000e+02 
-1.000179958e+01 8.000699997e+00 1.720000000e+02 
-9.890600204e+00 -4.021200180e+01 7.160000000e+02 
-9.802399635e+00 1.191569996e+01 2.712000122e+02 
-9.695699692e+00 -7.252299786e+00 9.869999695e+01 
-9.705800056e+00 2.965589905e+01 3.237999878e+02 
-9.624699593e+00 3.789780045e+01 3.203999939e+02 
-9.456800461e+00 -3.835969925e+01 3.203999939e+02 
-9.446700096e+00 6.506000042e+00 2.433999939e+02 
-9.450900078e+00 2.681389999e+01 3.122999878e+02 
-9.281000137e+00 -3.368159866e+01 3.632999878e+02 
-9.256899834e+00 -2.832439995e+01 2.453000031e+02 
-9.157500267e+00 -6.108000278e-01 1.036999969e+02 
-9.176799774e+00 2.475209999e+01 3.107999878e+02 
-9.154700279e+00 1.658830070e+01 3.030000000e+02 
-9.137900352e+00 5.645920181e+01 1.350099976e+03 
-9.083399773e+00 4.567810059e+01 8.610000000e+02 
-8.940400124e+00 -6.335299969e+00 1.883999939e+02 
-8.626999855e+00 -3.971319962e+01 5.775999756e+02 
-8.521300316e+00 3.022559929e+01 3.456000061e+02 
-8.471699715e+00 2.957600021e+01 3.297000122e+02 
-8.418800354e+00 1.076659966e+01 1.596999969e+02 
-8.445899963e+00 2.667620087e+01 3.275000000e+02 
-8.429699898e+00 2.532169914e+01 3.292999878e+02 
-8.190699577e+00 3.578250122e+01 5.072999878e+02 
-7.997799873e+00 -4.821709824e+01 1.616500000e+03 
-7.904099941e+00 -8.735400200e+00 2.051999969e+02 
-7.807899952e+00 -2.604330063e+01 5.615999756e+02 
-7.871500015e+00 1.399450016e+01 2.096999969e+02 
-7.911300182e+00 4.341350174e+01 1.116300049e+03 
-7.612800121e+00 -3.686619949e+01 5.690999756e+02 
-7.643099785e+00 4.992350006e+01 1.204699951e+03 
-7.401000023e+00 -2.308950043e+01 8.679000244e+02 
-7.425399780e+00 1.609480095e+01 2.786000061e+02 
-7.300399780e+00 -4.458039856e+01 1.491800049e+03 
-7.178599834e+00 -5.306829834e+01 9.864000244e+02 
-7.183700085e+00 -4.963159943e+01 1.928400024e+03 
-7.246600151e+00 1.203509998e+01 1.951999969e+02 
-7.232399940e+00 3.556320190e+01 6.067999878e+02 
-7.230999947e+00 3.934500122e+01 6.420000000e+02 
-7.152400017e+00 -5.304200172e+00 1.988000031e+02 
-7.118199825e+00 1.880859947e+01 2.128000031e+02 
-7.122099876e+00 3.121430016e+01 9.820000000e+02 
-6.922800064e+00 3.749549866e+01 4.725000000e+02 
-6.879499912e+00 2.126020050e+01 2.578999939e+02 
-6.815100193e+00 2.477930069e+01 2.990000000e+02 
-6.731200218e+00 3.437720108e+01 1.390800049e+03 
-6.650599957e+00 3.646989822e+01 6.152999878e+02 
-6.387400150e+00 -3.767710114e+01 4.853999939e+02 
-6.389999866e+00 -3.564479828e+01 4.092000122e+02 
-6.419700146e+00 1.365030003e+01 2.283999939e+02 
-6.303299904e+00 -2.331629944e+01 9.372999878e+02 
-6.228799820e+00 -2.785530090e+01 1.135199951e+03 
-6.132400036e+00 4.787499905e+00 3.152999878e+02 
-6.132500172e+00 1.607279968e+01 2.622999878e+02 
-5.939000130e+00 5.689830017e+01 1.200699951e+03 
-5.860000134e+00 7.777900219e+00 2.233999939e+02 
-5.856400013e+00 2.239599991e+01 2.171999969e+02 
-5.578599930e+00 2.764349937e+01 6.137999878e+02 
-5.550600052e+00 3.989649963e+01 7.485000000e+02 
-5.373300076e+00 -3.319979858e+01 1.031599976e+03 
-5.176599979e+00 -3.157019997e+01 4.237000122e+02 
-4.966599941e+00 -3.604919815e+01 6.179000244e+02 
-5.034599781e+00 5.171780014e+01 2.240399902e+03 
-4.902699947e+00 -5.199980164e+01 1.203400024e+03 
-4.722000122e+00 -2.717370033e+01 8.300999756e+02 
-4.749100208e+00 1.001299977e+00 1.943000031e+02 
-4.651899815e+00 -2.887430000e+01 1.203199951e+03 
-4.316299915e+00 1.857049942e+01 4.340000000e+02 
-4.224699974e+00 -4.750419998e+01 2.183199951e+03 
-4.277999878e+00 1.422939968e+01 2.521000061e+02 
-4.084300041e+00 -5.211090088e+01 1.218000000e+03 
-3.847100019e+00 -6.558700085e+00 2.630000000e+02 
-3.815500021e+00 3.310049820e+01 2.423500000e+03 
-3.790999889e+00 1.008139992e+01 2.161000061e+02 
-3.791100025e+00 1.019629955e+01 1.845000000e+02 
-3.805000067e+00 3.736980057e+01 2.039400024e+03 
-3.684900045e+00 -3.927859879e+01 5.337000122e+02 
-3.674700022e+00 3.018589973e+01 1.130699951e+03 
-3.640799999e+00 4.079449844e+01 1.323500000e+03 
-3.577300072e+00 2.014179993e+01 4.015000000e+02 
-3.576999903e+00 4.860670090e+01 2.414300049e+03 
-3.556299925e+00 2.939629936e+01 8.044000244e+02 
-3.032299995e+00 4.545100021e+01 1.644300049e+03 
-2.901599884e+00 2.437870026e+01 2.456999969e+02 
-2.653800011e+00 5.318410110e+01 2.516000000e+03 
-2.533999920e+00 -1.717130089e+01 7.110999756e+02 
-2.449399948e+00 3.420640182e+01 1.611699951e+03 
-2.392600060e+00 3.133679962e+01 1.242800049e+03 
-2.367799997e+00 5.234049988e+01 2.356500000e+03 
-2.270400047e+00 6.859899998e+00 2.692999878e+02 
-2.273699999e+00 2.940940094e+01 6.775000000e+02 
-2.212100029e+00 3.112689972e+01 1.015299988e+03 
-2.091799974e+00 2.530419922e+01 2.960000000e+02 
-1.938199997e+00 2.207519913e+01 2.967000122e+02 
-1.901600003e+00 -5.401789856e+01 1.956400024e+03 
-1.770699978e+00 -3.905110168e+01 5.087000122e+02 
-1.540400028e+00 3.423059845e+01 2.018400024e+03 
-1.440999985e+00 2.608500004e+00 6.360000000e+02 
-1.414499998e+00 3.079080009e+01 7.795999756e+02 
-1.226699948e+00 -2.683060074e+01 2.783399902e+03 
-1.151999950e+00 -5.345569992e+01 1.469500000e+03 
-8.817999959e-01 -3.972750092e+01 6.119000244e+02 
-6.683999896e-01 5.097209930e+01 1.824099976e+03 
-6.094999909e-01 2.545520020e+01 3.932999878e+02 
-5.338000059e-01 3.010639954e+01 6.422999878e+02 
-4.731000066e-01 4.728580093e+01 1.586599976e+03 
-4.580999911e-01 3.597510147e+01 1.076699951e+03 
-2.669000030e-01 -3.193050003e+01 1.768300049e+03 
-2.680999935e-01 -1.009959984e+01 3.235000000e+02 
-2.579999864e-01 5.857889938e+01 1.706000061e+02 
-7.599999756e-02 1.939150047e+01 4.432999878e+02 
-6.239999831e-02 3.844309998e+01 1.152900024e+03 
0.000000000e+00 4.020199966e+01 1.263599976e+03 
4.850000143e-02 2.424010086e+01 2.416000061e+02 
7.639999688e-02 3.168449974e+01 7.182000122e+02 
7.519999892e-02 -4.198469925e+01 1.050500000e+03 
1.248999983e-01 3.268399811e+01 9.872000122e+02 
1.436000019e-01 -3.780899811e+01 7.002000122e+02 
2.649999857e-01 5.644359970e+01 5.457999878e+02 
4.189000130e-01 -1.865110016e+01 7.070000000e+02 
6.887999773e-01 -5.222109985e+01 1.081000000e+03 
7.361000180e-01 3.727899933e+01 1.231400024e+03 
7.674999833e-01 1.619319916e+01 4.891000061e+02 
1.297299981e+00 5.951890182e+01 3.688999939e+02 
1.425999999e+00 2.194700050e+01 2.807999878e+02 
1.522799969e+00 -9.470000267e-01 1.063099976e+03 
1.660699964e+00 4.064410019e+01 1.450400024e+03 
1.658800006e+00 -6.443299770e+00 5.940000000e+02 
1.715600014e+00 -4.063059998e+01 6.555999756e+02 
1.797500014e+00 3.486890030e+01 1.331300049e+03 
1.802399993e+00 1.019750023e+01 5.067999878e+02 
2.000499964e+00 -1.215499973e+01 5.445999756e+02 
2.256700039e+00 -5.289479828e+01 8.872000122e+02 
2.379400015e+00 3.260250092e+01 7.800000000e+02 
2.433300018e+00 4.360739899e+01 1.246900024e+03 
2.564100027e+00 1.434560013e+01 4.308999939e+02 
2.705899954e+00 4.628089905e+01 8.022000122e+02 
2.843199968e+00 4.304600143e+01 1.292800049e+03 
3.110899925e+00 2.640410042e+01 5.106000061e+02 
3.175899982e+00 5.237519836e+01 8.842999878e+02 
3.317399979e+00 3.757400036e+00 4.333899902e+03 
3.325000048e+00 1.503829956e+01 7.202999878e+02 
3.476900101e+00 4.459849930e+01 8.669000244e+02 
3.522099972e+00 5.935419846e+01 1.706000061e+02 
3.861900091e+00 4.803359985e+01 1.004900024e+03 
3.865999937e+00 -2.606000006e-01 8.904000244e+02 
3.999099970e+00 -5.986800194e+00 6.169000244e+02 
4.052199841e+00 -2.513039970e+01 9.915999756e+02 
4.193200111e+00 -2.047220039e+01 8.695999756e+02 
4.236899853e+00 -4.941479874e+01 1.093300049e+03 
4.406000137e+00 -1.272700024e+01 4.145000000e+02 
4.524899960e+00 5.010329819e+01 6.664000244e+02 
4.616199970e+00 4.346590042e+01 1.081900024e+03 
4.637100220e+00 1.376690006e+01 9.142000122e+02 
4.764200211e+00 3.824259949e+01 1.053000000e+03 
4.796500206e+00 -3.521220016e+01 7.337999878e+02 
4.994999886e+00 1.920420074e+01 6.222999878e+02 
4.983799934e+00 -5.289680099e+01 1.092800049e+03 
5.146800041e+00 -2.739990044e+01 1.289099976e+03 
5.226699829e+00 -1.671739960e+01 5.197000122e+02 
5.428599834e+00 4.886230087e+01 7.055999756e+02 
5.536799908e+00 3.980229950e+01 1.003799988e+03 
5.579800129e+00 4.723619843e+01 1.182199951e+03 
5.614699841e+00 3.500579834e+01 6.467999878e+02 
5.530300140e+00 -5.188809967e+01 9.412999878e+02 
5.732600212e+00 -5.379560089e+01 1.035500000e+03 
5.852600098e+00 -1.010299969e+01 5.087999878e+02 
5.936100006e+00 6.018439865e+01 2.439999962e+01 
5.932700157e+00 1.653459930e+01 7.325999756e+02 
5.949200153e+00 -4.390299988e+01 8.285000000e+02 
6.026299953e+00 -3.668330002e+01 6.695999756e+02 
6.144299984e+00 3.672669983e+01 5.790999756e+02 
6.158400059e+00 1.457369995e+01 1.020400024e+03 
6.709000111e+00 2.301950073e+01 8.425000000e+02 
6.819799900e+00 5.859820175e+01 2.520000076e+01 
7.033199787e+00 3.200490189e+01 1.159599976e+03 
7.095900059e+00 5.656819916e+01 2.110000038e+01 
6.960700035e+00 -5.301269913e+01 1.004599976e+03 
7.127500057e+00 -3.204919815e+01 1.031300049e+03 
7.298699856e+00 4.753929901e+01 1.257300049e+03 
7.461100101e+00 4.452450180e+01 8.960999756e+02 
7.490799904e+00 4.103549957e+01 7.122999878e+02 
7.653699875e+00 2.504439926e+01 1.066000000e+03 
7.725900173e+00 4.935020065e+01 6.855999756e+02 
7.716899872e+00 3.901969910e+01 6.970999756e+02 
7.586999893e+00 -4.480699921e+01 6.387999878e+02 
7.681399822e+00 -2.808510017e+01 9.100999756e+02 
7.736100197e+00 -3.679830170e+01 5.805000000e+02 
7.789400101e+00 -4.638330078e+01 9.345000000e+02 
7.981299877e+00 3.500260162e+01 7.237000122e+02 
7.895599842e+00 -2.275060081e+01 5.957999878e+02 
7.975200176e+00 -1.592450047e+01 4.067999878e+02 
8.090600014e+00 1.272620010e+01 1.454500000e+03 
8.117400169e+00 -5.435979843e+01 1.099699951e+03 
8.119500160e+00 -5.312630081e+01 9.690999756e+02 
8.354499817e+00 5.244299889e+00 8.590999756e+02 
8.767299652e+00 -3.397449875e+01 7.607000122e+02 
9.124300003e+00 2.626989937e+01 1.243199951e+03 
9.406000137e+00 4.705490112e+01 1.731599976e+03 
9.500300407e+00 1.278059959e+01 1.113300049e+03 
9.640899658e+00 4.983879852e+01 4.287999878e+02 
9.509799957e+00 -3.928639984e+01 7.160999756e+02 
9.652400017e+00 -1.299000025e+00 6.312999878e+02 
9.910699844e+00 -9.881799698e+00 2.496000061e+02 
1.023159981e+01 5.609289932e+01 1.850000000e+01 
1.079629993e+01 -1.376360035e+01 3.597999878e+02 
1.096210003e+01 5.235300064e+01 4.440000153e+01 
1.109160042e+01 -3.510969925e+01 6.692999878e+02 
1.152729988e+01 1.095499992e+01 1.699000000e+03 
1.149709988e+01 -7.941699982e+00 4.382000122e+02 
1.158290005e+01 2.590530014e+01 1.065599976e+03 
1.155510044e+01 -4.165909958e+01 5.067999878e+02 
1.207299995e+01 5.383739853e+01 3.400000000e+01 
1.201790047e+01 3.106690025e+01 1.176599976e+03 
1.210260010e+01 5.739059830e+01 1.480000019e+01 
1.209459972e+01 1.414690018e+01 1.338300049e+03 
1.213790035e+01 -2.707320023e+01 7.734000244e+02 
1.218379974e+01 -8.515099525e+00 3.037999878e+02 
1.235000038e+01 3.348189926e+01 1.225800049e+03 
1.231239986e+01 -1.205599976e+01 2.250000000e+02 
1.237919998e+01 6.350299835e+00 1.954699951e+03 
1.243630028e+01 -4.447829819e+01 1.017299988e+03 
1.256620026e+01 -2.037350082e+01 6.477000122e+02 
1.261180019e+01 -2.934149933e+01 6.354000244e+02 
1.267300034e+01 -5.543600082e+00 3.070000000e+02 
1.296189976e+01 4.466479874e+01 3.541000061e+02 
1.298400021e+01 1.068719959e+01 2.065699951e+03 
1.283870029e+01 -4.729320145e+01 7.370999756e+02 
1.294180012e+01 -3.409650040e+01 6.955999756e+02 
1.299540043e+01 -1.376889992e+01 2.778999939e+02 
1.314099979e+01 1.783839989e+01 1.486699951e+03 
1.297920036e+01 -4.583020020e+01 7.202000122e+02 
1.326259995e+01 5.844400024e+01 1.410000038e+01 
1.335770035e+01 6.007709885e+01 1.920000076e+01 
1.333619976e+01 5.204199982e+01 3.029999924e+01 
1.340219975e+01 5.069480133e+01 3.920000076e+01 
1.333860016e+01 6.475399971e+00 2.241800049e+03 
1.344250011e+01 -2.616880035e+01 8.727000122e+02 
1.350870037e+01 -2.707679939e+01 7.647999878e+02 
1.384560013e+01 1.504220009e+01 1.354199951e+03 
1.375800037e+01 -3.590840149e+01 6.032999878e+02 
1.406210041e+01 4.523440170e+01 3.252000122e+02 
1.414410019e+01 3.983169937e+01 5.805000000e+02 
1.440200043e+01 -4.954650116e+01 6.110000000e+02 
1.463570023e+01 2.278219986e+01 1.398199951e+03 
1.471840000e+01 4.848120117e+01 4.440000153e+01 
1.473079967e+01 5.268239975e+01 3.000000000e+01 
1.467059994e+01 8.829700470e+00 2.361000000e+03 
1.473919964e+01 3.198800087e+01 1.835199951e+03 
1.483959961e+01 4.241780090e+01 2.982000122e+02 
1.478149986e+01 -1.400150013e+01 3.015000000e+02 
1.500189972e+01 5.713740158e+01 1.779999924e+01 
1.473390007e+01 -5.258089828e+01 9.709000244e+02 
1.499079990e+01 -1.297550011e+01 2.718999939e+02 
1.507960033e+01 1.170730019e+01 1.681300049e+03 
1.496459961e+01 -4.403480148e+01 9.914000244e+02 
1.533110046e+01 5.534180069e+01 2.000000000e+01 
1.534389973e+01 2.788890076e+01 1.926599976e+03 
1.532009983e+01 -3.952629852e+01 6.547000122e+02 
1.549059963e+01 1.276539993e+01 1.296900024e+03 
1.559739971e+01 -1.673929977e+01 4.241000061e+02 
1.585470009e+01 4.471540070e+01 1.413000031e+02 
1.595540047e+01 5.009099960e+01 2.439999962e+01 
1.598159981e+01 3.874409866e+01 2.456999969e+02 
1.590740013e+01 1.132380009e+01 1.790099976e+03 
1.592140007e+01 1.568249989e+01 9.900999756e+02 
1.625790024e+01 5.962110138e+01 1.480000019e+01 
1.629080009e+01 5.475099945e+01 2.660000038e+01 
1.625889969e+01 3.224000168e+01 1.249500000e+03 
1.649720001e+01 4.135129929e+01 1.629999924e+01 
1.655030060e+01 1.975690079e+01 1.108500000e+03 
1.693759918e+01 5.645000076e+01 1.779999924e+01 
1.674760056e+01 -2.186300087e+01 4.313999939e+02 
1.683909988e+01 -1.514809990e+01 3.247999878e+02 
1.694440079e+01 7.544700146e+00 1.357500000e+03 
1.736330032e+01 1.090359974e+01 1.218400024e+03 
1.721489906e+01 -4.505590057e+01 6.970000000e+02 
1.726650047e+01 -3.037570000e+01 6.420000000e+02 
1.737350082e+01 5.530000106e-02 1.057199951e+03 
1.733119965e+01 -5.079280090e+01 7.079000244e+02 
1.774239922e+01 5.342179871e+01 1.889999962e+01 
1.755830002e+01 -6.130599976e+00 9.474000244e+02 
1.761820030e+01 -8.646800041e+00 7.852999878e+02 
1.756529999e+01 -4.257949829e+01 1.047800049e+03 
1.806310081e+01 3.052529907e+01 5.882999878e+02 
1.825799942e+01 1.378289986e+01 5.912999878e+02 
1.830170059e+01 2.563030052e+01 1.376400024e+03 
1.844490051e+01 5.312590027e+01 1.810000038e+01 
1.821739960e+01 -5.090829849e+01 7.807000122e+02 
1.836520004e+01 -4.787310028e+01 6.947000122e+02 
1.840069962e+01 -3.840779877e+01 6.505999756e+02 
